Month,Day,Hour,BI,DI,AT,WS,PAI,CT,DCO,ACO
11,12,22,0,0,20.51,2.03,0.0,20.51,0.0,0.0
11,12,23,0,0,19.89,2.01,0.0,19.89,0.0,0.0
11,13,0,0,0,19.34,1.97,0.0,19.34,0.0,0.0
11,13,1,0,0,18.86,1.9,0.0,18.86,0.0,0.0
11,13,2,0,0,18.54,1.83,0.0,18.54,0.0,0.0
11,13,3,0,0,18.29,1.76,0.0,18.29,0.0,0.0
11,13,4,0,0,18.16,1.62,0.0,18.16,0.0,0.0
11,13,5,0,0,18.05,1.42,0.0,18.05,0.0,0.0
11,13,6,0,0,18.09,1.18,0.0,18.09,0.0,0.0
11,13,7,134,73,19.99,0.94,128.309,21.952,424.107,393.45
11,13,8,404,149,22.16,0.56,388.443,34.191,1249.134,1197.758
11,13,9,565,186,25.24,0.31,630.731,47.602,1926.48,1853.758
11,13,10,657,205,28.41,0.85,813.728,54.074,2412.899,2322.437
11,13,11,698,215,29.54,1.15,916.354,57.046,2676.444,2575.527
11,13,12,704,217,29.87,1.29,932.914,57.457,2718.905,2616.249
11,13,13,675,210,29.66,1.35,859.416,55.16,2534.977,2439.745
11,13,14,599,197,28.92,1.43,701.494,49.812,2123.224,2043.57
11,13,15,485,160,27.65,1.55,487.066,42.029,1517.944,1458.565
11,13,16,252,105,25.58,1.59,224.992,32.021,715.646,678.33
11,13,17,126,4,23.6,1.62,35.076,23.634,94.623,70.62
11,13,18,0,0,22.89,1.65,0.0,22.89,0.0,0.0
11,13,19,0,0,22.2,1.64,0.0,22.2,0.0,0.0
11,13,20,0,0,21.51,1.67,0.0,21.51,0.0,0.0
11,13,21,0,0,20.83,1.71,0.0,20.83,0.0,0.0
11,13,22,0,0,20.11,1.74,0.0,20.11,0.0,0.0
11,13,23,0,0,19.43,1.77,0.0,19.43,0.0,0.0
11,14,0,0,0,18.81,1.78,0.0,18.81,0.0,0.0
11,14,1,0,0,18.2,1.81,0.0,18.2,0.0,0.0
11,14,2,0,0,17.75,1.74,0.0,17.75,0.0,0.0
11,14,3,0,0,17.42,1.61,0.0,17.42,0.0,0.0
11,14,4,0,0,17.17,1.47,0.0,17.17,0.0,0.0
11,14,5,0,0,16.89,1.29,0.0,16.89,0.0,0.0
11,14,6,0,0,16.81,1.1,0.0,16.81,0.0,0.0
11,14,7,59,65,18.32,1.01,89.468,18.932,305.984,277.82
11,14,8,346,166,20.52,0.88,376.416,31.041,1232.391,1181.493
11,14,9,554,188,23.83,0.78,624.286,43.551,1947.395,1873.952
11,14,10,655,204,27.39,0.73,810.104,53.634,2407.821,2317.554
11,14,11,696,215,29.02,0.68,913.57,59.09,2638.086,2538.728
11,14,12,632,248,29.67,0.73,893.31,59.237,2577.802,2480.868
11,14,13,670,210,29.65,0.85,854.317,57.368,2489.424,2395.986
11,14,14,607,191,29.0,0.89,700.947,52.183,2094.615,2015.989
11,14,15,483,159,27.7,1.03,484.778,43.625,1498.42,1439.643
11,14,16,249,103,25.28,1.22,221.726,32.194,704.574,667.525
11,14,17,125,4,23.45,1.47,35.014,23.489,94.725,70.721
11,14,18,0,0,22.78,1.74,0.0,22.78,0.0,0.0
11,14,19,0,0,21.96,1.9,0.0,21.96,0.0,0.0
11,14,20,0,0,21.25,1.91,0.0,21.25,0.0,0.0
11,14,21,0,0,20.59,1.81,0.0,20.59,0.0,0.0
11,14,22,0,0,20.03,1.65,0.0,20.03,0.0,0.0
11,14,23,0,0,19.53,1.49,0.0,19.53,0.0,0.0
11,15,0,0,0,18.96,1.37,0.0,18.96,0.0,0.0
11,15,1,0,0,18.47,1.28,0.0,18.47,0.0,0.0
11,15,2,0,0,18.02,1.12,0.0,18.02,0.0,0.0
11,15,3,0,0,17.67,0.94,0.0,17.67,0.0,0.0
11,15,4,0,0,17.42,0.78,0.0,17.42,0.0,0.0
11,15,5,0,0,17.24,0.66,0.0,17.24,0.0,0.0
11,15,6,0,0,17.25,0.56,0.0,17.25,0.0,0.0
11,15,7,78,66,18.54,0.45,101.782,19.659,344.96,315.987
11,15,8,337,165,20.66,0.29,370.332,32.91,1201.605,1151.58
11,15,9,560,185,24.05,0.12,624.784,47.198,1912.074,1839.847
11,15,10,653,204,28.0,0.73,807.464,54.14,2393.305,2303.596
11,15,11,667,224,29.6,1.1,894.711,56.76,2617.309,2518.789
11,15,12,689,220,30.13,1.35,920.173,57.035,2687.998,2586.61
11,15,13,614,228,29.98,1.56,819.611,53.564,2438.719,2347.259
11,15,14,582,197,29.23,1.72,687.733,48.664,2094.234,2015.622
11,15,15,476,160,27.91,1.79,481.564,41.515,1504.795,1445.822
11,15,16,246,103,25.68,1.71,220.871,31.833,703.351,666.331
11,15,17,123,3,23.67,1.6,33.112,23.637,88.54,64.652
11,15,18,0,0,22.93,1.58,0.0,22.93,0.0,0.0
11,15,19,0,0,22.26,1.6,0.0,22.26,0.0,0.0
11,15,20,0,0,21.56,1.63,0.0,21.56,0.0,0.0
11,15,21,0,0,20.92,1.65,0.0,20.92,0.0,0.0
11,15,22,0,0,20.32,1.65,0.0,20.32,0.0,0.0
11,15,23,0,0,19.8,1.63,0.0,19.8,0.0,0.0
11,16,0,0,0,19.33,1.61,0.0,19.33,0.0,0.0
11,16,1,0,0,18.86,1.66,0.0,18.86,0.0,0.0
11,16,2,0,0,18.38,1.8,0.0,18.38,0.0,0.0
11,16,3,0,0,17.94,1.99,0.0,17.94,0.0,0.0
11,16,4,0,0,17.61,2.15,0.0,17.61,0.0,0.0
11,16,5,0,0,17.31,2.21,0.0,17.31,0.0,0.0
11,16,6,0,0,17.25,2.19,0.0,17.25,0.0,0.0
11,16,7,120,69,19.35,2.15,119.9,20.751,399.267,369.144
11,16,8,395,146,21.74,1.75,379.55,30.879,1239.817,1188.708
11,16,9,558,184,24.79,1.38,621.609,42.2,1952.076,1878.471
11,16,10,651,203,28.24,2.27,803.818,48.468,2455.999,2363.867
11,16,11,692,214,29.44,2.59,906.97,51.677,2727.607,2624.592
11,16,12,699,216,29.89,2.75,924.725,52.358,2771.158,2666.34
11,16,13,671,209,29.72,2.81,852.995,50.494,2580.181,2483.152
11,16,14,594,196,29.04,2.87,695.785,46.017,2148.272,2067.712
11,16,15,441,163,27.85,2.84,463.319,39.208,1465.59,1407.818
11,16,16,236,101,25.81,2.38,214.757,31.076,686.816,650.192
11,16,17,118,3,23.64,2.05,32.122,23.51,86.265,62.419
11,16,18,0,0,23.01,1.69,0.0,23.01,0.0,0.0
11,16,19,0,0,22.52,1.39,0.0,22.52,0.0,0.0
11,16,20,0,0,21.91,1.39,0.0,21.91,0.0,0.0
11,16,21,0,0,21.15,1.68,0.0,21.15,0.0,0.0
11,16,22,0,0,20.3,2.1,0.0,20.3,0.0,0.0
11,16,23,0,0,19.58,2.55,0.0,19.58,0.0,0.0
11,17,0,0,0,18.93,2.95,0.0,18.93,0.0,0.0
11,17,1,0,0,18.34,3.21,0.0,18.34,0.0,0.0
11,17,2,0,0,17.82,3.21,0.0,17.82,0.0,0.0
11,17,3,0,0,17.34,3.04,0.0,17.34,0.0,0.0
11,17,4,0,0,16.97,2.8,0.0,16.97,0.0,0.0
11,17,5,0,0,16.71,2.54,0.0,16.71,0.0,0.0
11,17,6,0,0,16.58,2.48,0.0,16.58,0.0,0.0
11,17,7,115,68,18.6,2.51,117.456,19.87,393.109,363.118
11,17,8,392,144,21.14,2.09,375.401,29.724,1232.809,1181.9
11,17,9,555,183,24.35,1.61,617.697,40.998,1951.551,1877.964
11,17,10,649,202,27.99,2.06,800.163,48.677,2442.049,2350.459
11,17,11,691,214,29.42,2.05,905.113,53.106,2701.077,2599.153
11,17,12,697,215,29.98,2.17,921.016,53.928,2736.631,2633.244
11,17,13,653,213,29.78,2.48,840.383,51.045,2534.547,2439.333
11,17,14,602,191,29.01,2.71,696.366,46.281,2146.939,2066.427
11,17,15,453,167,27.62,2.76,474.951,39.361,1501.141,1442.28
11,17,16,232,100,25.28,2.42,212.285,30.479,681.053,644.565
11,17,17,116,3,22.93,2.25,31.814,22.751,85.966,62.125
11,17,18,0,0,22.1,2.07,0.0,22.1,0.0,0.0
11,17,19,0,0,21.44,1.89,0.0,21.44,0.0,0.0
11,17,20,0,0,20.95,1.61,0.0,20.95,0.0,0.0
11,17,21,0,0,20.43,1.34,0.0,20.43,0.0,0.0
11,17,22,0,0,19.81,1.27,0.0,19.81,0.0,0.0
11,17,23,0,0,19.16,1.5,0.0,19.16,0.0,0.0
11,18,0,0,0,18.43,1.8,0.0,18.43,0.0,0.0
11,18,1,0,0,17.72,2.04,0.0,17.72,0.0,0.0
11,18,2,0,0,17.17,2.19,0.0,17.17,0.0,0.0
11,18,3,0,0,16.76,2.31,0.0,16.76,0.0,0.0
11,18,4,0,0,16.4,2.45,0.0,16.4,0.0,0.0
11,18,5,0,0,16.12,2.56,0.0,16.12,0.0,0.0
11,18,6,0,0,16.04,2.64,0.0,16.04,0.0,0.0
11,18,7,111,66,18.19,2.64,113.926,19.347,382.246,352.486
11,18,8,389,143,20.88,2.1,372.397,29.362,1224.854,1174.171
11,18,9,553,183,23.94,1.47,615.572,40.916,1945.492,1872.115
11,18,10,648,202,27.61,1.62,795.108,49.511,2415.807,2325.232
11,18,11,689,214,29.53,1.88,902.325,53.677,2684.384,2583.143
11,18,12,695,215,30.18,1.9,918.346,54.917,2713.994,2611.54
11,18,13,668,207,30.08,1.98,847.166,52.892,2529.653,2434.632
11,18,14,583,196,29.31,2.24,686.854,47.395,2105.404,2026.391
11,18,15,476,157,27.9,2.51,478.569,40.075,1506.134,1447.119
11,18,16,238,101,25.54,2.44,216.315,30.837,692.592,655.83
11,18,17,119,3,23.15,2.47,32.665,22.999,88.224,64.341
11,18,18,0,0,22.29,2.41,0.0,22.29,0.0,0.0
11,18,19,0,0,21.59,2.28,0.0,21.59,0.0,0.0
11,18,20,0,0,20.94,2.07,0.0,20.94,0.0,0.0
11,18,21,0,0,20.38,1.83,0.0,20.38,0.0,0.0
11,18,22,0,0,19.91,1.66,0.0,19.91,0.0,0.0
11,18,23,0,0,19.42,1.59,0.0,19.42,0.0,0.0
11,19,0,0,0,18.93,1.57,0.0,18.93,0.0,0.0
11,19,1,0,0,18.43,1.59,0.0,18.43,0.0,0.0
11,19,2,0,0,17.96,1.65,0.0,17.96,0.0,0.0
11,19,3,0,0,17.5,1.68,0.0,17.5,0.0,0.0
11,19,4,0,0,17.25,1.6,0.0,17.25,0.0,0.0
11,19,5,0,0,17.0,1.43,0.0,17.0,0.0,0.0
11,19,6,0,0,16.86,1.25,0.0,16.86,0.0,0.0
11,19,7,106,65,18.56,1.08,111.485,19.891,373.535,343.96
11,19,8,386,143,21.04,0.66,370.548,32.076,1202.776,1152.718
11,19,9,551,182,24.12,0.23,612.355,46.303,1882.175,1810.969
11,19,10,643,202,28.28,0.2,790.002,57.101,2303.441,2217.146
11,19,11,687,213,30.19,0.16,898.519,63.091,2536.323,2441.038
11,19,12,690,216,30.93,0.16,913.893,64.702,2556.272,2460.195
11,19,13,667,207,30.93,0.2,845.735,62.611,2392.573,2302.892
11,19,14,578,198,30.18,0.33,684.991,56.123,2003.424,1928.03
11,19,15,474,157,28.6,0.45,477.448,46.862,1451.038,1393.708
11,19,16,236,101,24.73,0.51,215.885,33.226,683.457,646.912
11,19,17,118,2,23.88,0.55,30.942,24.069,82.084,58.317
11,19,18,0,0,23.06,0.68,0.0,23.06,0.0,0.0
11,19,19,0,0,22.76,0.88,0.0,22.76,0.0,0.0
11,19,20,0,0,22.08,1.03,0.0,22.08,0.0,0.0
11,19,21,0,0,21.43,1.08,0.0,21.43,0.0,0.0
11,19,22,0,0,20.78,1.1,0.0,20.78,0.0,0.0
11,19,23,0,0,20.16,1.1,0.0,20.16,0.0,0.0
11,20,0,0,0,19.6,1.09,0.0,19.6,0.0,0.0
11,20,1,0,0,19.07,1.13,0.0,19.07,0.0,0.0
11,20,2,0,0,18.56,1.23,0.0,18.56,0.0,0.0
11,20,3,0,0,18.07,1.38,0.0,18.07,0.0,0.0
11,20,4,0,0,17.67,1.47,0.0,17.67,0.0,0.0
11,20,5,0,0,17.31,1.48,0.0,17.31,0.0,0.0
11,20,6,0,0,17.14,1.39,0.0,17.14,0.0,0.0
11,20,7,101,63,18.96,1.29,107.617,20.139,360.343,331.046
11,20,8,383,142,21.25,0.9,367.526,31.532,1195.898,1146.034
11,20,9,548,180,24.33,0.48,607.327,44.95,1879.72,1808.598
11,20,10,619,208,28.49,0.5,775.371,54.967,2287.473,2201.778
11,20,11,683,214,30.24,0.41,894.905,61.338,2551.431,2455.548
11,20,12,685,217,30.92,0.34,909.456,63.372,2563.38,2467.021
11,20,13,638,216,30.9,0.26,825.665,61.605,2349.219,2261.194
11,20,14,583,192,30.21,0.35,682.218,55.844,1998.229,1923.017
11,20,15,473,156,28.86,0.64,475.896,46.063,1452.328,1394.959
11,20,16,233,100,25.58,1.01,213.823,32.625,679.043,642.604
11,20,17,117,2,24.34,1.42,30.859,24.258,81.979,58.214
11,20,18,0,0,23.49,1.8,0.0,23.49,0.0,0.0
11,20,19,0,0,22.69,2.03,0.0,22.69,0.0,0.0
11,20,20,0,0,21.85,2.03,0.0,21.85,0.0,0.0
11,20,21,0,0,21.07,1.86,0.0,21.07,0.0,0.0
11,20,22,0,0,20.44,1.63,0.0,20.44,0.0,0.0
11,20,23,0,0,19.86,1.38,0.0,19.86,0.0,0.0
11,21,0,0,0,19.29,1.13,0.0,19.29,0.0,0.0
11,21,1,0,0,18.89,0.85,0.0,18.89,0.0,0.0
11,21,2,0,0,18.67,0.54,0.0,18.67,0.0,0.0
11,21,3,0,0,18.33,0.3,0.0,18.33,0.0,0.0
11,21,4,0,0,17.98,0.41,0.0,17.98,0.0,0.0
11,21,5,0,0,17.53,0.65,0.0,17.53,0.0,0.0
11,21,6,0,0,17.16,0.86,0.0,17.16,0.0,0.0
11,21,7,97,62,18.65,1.01,105.496,19.801,354.094,324.929
11,21,8,376,141,21.05,0.88,362.366,31.208,1180.875,1131.434
11,21,9,522,185,24.21,0.73,593.408,43.159,1853.871,1783.625
11,21,10,603,215,27.99,1.04,768.655,51.363,2312.36,2225.729
11,21,11,679,214,29.66,1.15,890.282,56.323,2610.362,2512.122
11,21,12,691,215,30.3,1.27,912.294,57.343,2660.234,2559.977
11,21,13,658,209,30.24,1.41,838.727,54.863,2477.647,2384.671
11,21,14,587,193,29.48,1.58,686.305,49.373,2081.656,2003.494
11,21,15,420,168,28.17,1.81,448.571,40.872,1407.268,1351.259
11,21,16,208,97,25.71,1.97,200.337,30.92,642.88,607.294
11,21,17,104,2,23.4,2.23,27.941,23.095,75.077,51.44
11,21,18,0,0,22.4,2.43,0.0,22.4,0.0,0.0
11,21,19,0,0,21.46,2.48,0.0,21.46,0.0,0.0
11,21,20,0,0,20.51,2.37,0.0,20.51,0.0,0.0
11,21,21,0,0,19.72,2.11,0.0,19.72,0.0,0.0
11,21,22,0,0,19.09,1.81,0.0,19.09,0.0,0.0
11,21,23,0,0,18.71,1.5,0.0,18.71,0.0,0.0
11,22,0,0,0,18.24,1.21,0.0,18.24,0.0,0.0
11,22,1,0,0,17.8,0.96,0.0,17.8,0.0,0.0
11,22,2,0,0,17.5,0.77,0.0,17.5,0.0,0.0
11,22,3,0,0,17.23,0.66,0.0,17.23,0.0,0.0
11,22,4,0,0,17.05,0.55,0.0,17.05,0.0,0.0
11,22,5,0,0,16.78,0.45,0.0,16.78,0.0,0.0
11,22,6,0,0,16.63,0.41,0.0,16.63,0.0,0.0
11,22,7,93,59,18.16,0.44,100.469,19.215,337.954,309.127
11,22,8,374,133,19.83,0.32,351.653,31.301,1144.52,1096.092
11,22,9,511,187,23.43,0.22,587.005,44.784,1818.539,1749.48
11,22,10,599,216,27.22,0.72,765.554,52.114,2293.683,2207.755
11,22,11,675,214,28.93,0.76,885.67,57.577,2578.854,2481.877
11,22,12,690,214,29.62,0.85,909.594,58.803,2630.876,2531.81
11,22,13,663,206,29.56,1.03,839.675,55.978,2465.268,2372.775
11,22,14,586,193,28.84,1.21,685.442,50.094,2071.05,1993.266
11,22,15,470,155,27.48,1.39,473.306,41.87,1476.011,1417.921
11,22,16,229,99,25.16,1.52,211.736,31.272,677.147,640.753
11,22,17,115,1,23.05,1.71,29.006,22.833,76.595,52.93
11,22,18,0,0,22.17,1.91,0.0,22.17,0.0,0.0
11,22,19,0,0,21.32,2.05,0.0,21.32,0.0,0.0
11,22,20,0,0,20.44,2.1,0.0,20.44,0.0,0.0
11,22,21,0,0,19.62,2.05,0.0,19.62,0.0,0.0
11,22,22,0,0,18.91,1.93,0.0,18.91,0.0,0.0
11,22,23,0,0,18.32,1.75,0.0,18.32,0.0,0.0
11,23,0,0,0,17.82,1.61,0.0,17.82,0.0,0.0
11,23,1,0,0,17.33,1.5,0.0,17.33,0.0,0.0
11,23,2,0,0,16.92,1.35,0.0,16.92,0.0,0.0
11,23,3,0,0,16.52,1.22,0.0,16.52,0.0,0.0
11,23,4,0,0,16.13,1.16,0.0,16.13,0.0,0.0
11,23,5,0,0,15.76,1.18,0.0,15.76,0.0,0.0
11,23,6,0,0,15.44,1.28,0.0,15.44,0.0,0.0
11,23,7,88,57,16.94,1.44,96.559,17.712,327.234,298.63
11,23,8,367,133,19.06,1.35,347.65,27.811,1150.615,1102.018
11,23,9,528,182,22.42,1.18,593.018,39.61,1885.946,1814.611
11,23,10,607,209,26.37,1.49,763.832,47.885,2340.5,2252.805
11,23,11,672,214,28.01,1.39,881.994,53.453,2626.878,2527.973
11,23,12,688,213,28.69,1.18,905.974,56.059,2660.547,2560.278
11,23,13,652,209,28.72,1.0,832.478,55.134,2455.468,2363.357
11,23,14,593,188,28.01,0.95,685.334,50.424,2066.937,1989.299
11,23,15,469,155,26.63,1.08,472.881,41.998,1473.751,1415.73
11,23,16,227,98,24.23,1.24,210.068,30.709,673.717,637.404
11,23,17,114,1,22.5,1.41,28.913,22.288,76.719,53.052
11,23,18,0,0,21.73,1.64,0.0,21.73,0.0,0.0
11,23,19,0,0,20.92,1.87,0.0,20.92,0.0,0.0
11,23,20,0,0,20.14,1.95,0.0,20.14,0.0,0.0
11,23,21,0,0,19.46,1.97,0.0,19.46,0.0,0.0
11,23,22,0,0,18.77,2.03,0.0,18.77,0.0,0.0
11,23,23,0,0,18.07,2.17,0.0,18.07,0.0,0.0
11,24,0,0,0,17.44,2.35,0.0,17.44,0.0,0.0
11,24,1,0,0,16.83,2.46,0.0,16.83,0.0,0.0
11,24,2,0,0,16.36,2.35,0.0,16.36,0.0,0.0
11,24,3,0,0,15.97,2.12,0.0,15.97,0.0,0.0
